Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
207298440,"All Better Now (Crown Royale, #1)",Neal Shusterman,"Shusterman, Neal",,"=""1534432752""","=""9781534432758""",0,Simon & Schuster Books for Young Readers,Hardcover,528,2025,2025,,2025/01/06,to-read,to-read (#1753),to-read,,,,0,0
217223362,Anima Rising,Christopher Moore,"Moore, Christopher",,"=""0062434152""","=""9780062434159""",0,William Morrow,Hardcover,400,2025,2025,,2025/01/06,to-read,to-read (#1752),to-read,,,,0,0
34381330,In the Distance,Hernan Diaz,"Diaz, Hernan",,"=""1566894883""","=""9781566894883""",0,Coffee House Press,Paperback,256,2017,2017,,2025/01/05,to-read,to-read (#1751),to-read,,,,0,0
28215694,A Terrace in Rome,Pascal Quignard,"Quignard, Pascal","Douglas J. Penick, Charles Ré","=""1939663164""","=""9781939663160""",0,Wakefield Press,Paperback,117,2016,2000,,2025/01/01,to-read,to-read (#1750),to-read,,,,0,0
192793764,Cartoons,Kit Schluter,"Schluter, Kit",,"=""0872869288""","=""9780872869288""",0,City Lights Publishers,Paperback,176,2024,,,2025/01/01,to-read,to-read (#1749),to-read,,,,0,0
810050,The Cormorant,Stephen Gregory,"Gregory, Stephen",,"=""1565049187""","=""9781565049185""",0,White Wolf,Mass Market Paperback,199,1996,1987,,2025/01/01,to-read,to-read (#1748),to-read,,,,0,0
205351986,Annihilation: A Novel,Michel Houellebecq,"Houellebecq, Michel",Shaun Whiteside,"=""0374608431""","=""9780374608439""",0,"Farrar, Straus and Giroux",Kindle Edition,523,2024,2022,,2025/01/01,to-read,to-read (#1747),to-read,,,,0,0
195668137,Prairie Edge,Conor Kerr,"Kerr, Conor",,"=""0771003587""","=""9780771003585""",0,Strange Light,Kindle Edition,224,2024,2024,,2025/01/01,to-read,to-read (#1746),to-read,,,,0,0
208511280,Tablets: Secrets of the Clay,Dunya Mikhail,"Mikhail, Dunya",,"=""0811237974""","=""9780811237970""",0,New Directions,Paperback,144,2024,,,2025/01/01,to-read,to-read (#1745),to-read,,,,0,0
188541454,Fog & Car,Eugene Lim,"Lim, Eugene",Renee Gladman,"=""1566896932""","=""9781566896931""",0,Coffee House Press,Paperback,228,2024,2008,,2025/01/01,to-read,to-read (#1744),to-read,,,,0,0
210359893,Necrology,Meg  Ripley,"Ripley, Meg",,"=""1951971140""","=""9781951971144""",0,Creature Publishing,Paperback,322,2024,2024,,2025/01/01,to-read,to-read (#1743),to-read,,,,0,0
178632549,Birding,Rose Ruane,"Ruane, Rose",,"=""1472157982""","=""9781472157980""",0,Corsair,Kindle Edition,271,2024,2024,,2025/01/01,to-read,to-read (#1742),to-read,,,,0,0
127282462,The Tree Doctor,Marie Mutsuki Mockett,"Mockett, Marie Mutsuki",,"=""1644452774""","=""9781644452776""",0,Graywolf Press,Paperback,256,2024,2024,,2025/01/01,to-read,to-read (#1741),to-read,,,,0,0
192631581,The Novices of Lerna,Ángel Bonomini,"Bonomini, Ángel",Jordan Landsman,"=""1945492856""","=""9781945492853""",0,Transit Books,Paperback,159,2024,2024,,2025/01/01,to-read,to-read (#1740),to-read,,,,0,0
195660578,How It Works Out,Myriam Lacroix,"Lacroix, Myriam",,"=""1419773518""","=""9781419773518""",0,The Overlook Press,Hardcover,240,2024,2024,,2025/01/01,to-read,to-read (#1739),to-read,,,,0,0
195853541,In Universes,Emet North,"North, Emet",,"=""0063314878""","=""9780063314870""",0,Harper,Hardcover,240,2024,2024,,2025/01/01,to-read,to-read (#1738),to-read,,,,0,0
205363984,Taiwan Travelogue,Yáng Shuāng-zǐ,"Shuāng-zǐ, Yáng","楊双子, Lin King","=""1644453150""","=""9781644453155""",0,Graywolf Press,Paperback,298,2024,2020,,2025/01/01,to-read,to-read (#1737),to-read,,,,0,0
209498997,Point Line Plane,Kengo Kuma,"Kuma, Kengo",,"=""050002796X""","=""9780500027967""",0,Thames & Hudson,Hardcover,216,2024,,,2025/01/01,to-read,to-read (#1736),to-read,,,,0,0
207293958,Every Arc Bends Its Radian,Sergio de la Pava,"Pava, Sergio de la",,"=""1668056704""","=""9781668056707""",0,Simon & Schuster,Hardcover,265,2024,,,2025/01/01,to-read,to-read (#1735),to-read,,,,0,0
199532033,The Horse,Willy Vlautin,"Vlautin, Willy",,"=""0063346575""","=""9780063346574""",0,Harper,Hardcover,194,2024,,,2025/01/01,to-read,to-read (#1734),to-read,,,,0,0
40338442,The White Book,Han Kang,"Kang, Han",Deborah Smith,"=""0525573062""","=""9780525573067""",0,Hogarth,Hardcover,157,2019,2016,,2025/01/01,to-read,to-read (#1733),to-read,,,,0,0
61686012,Greek Lessons,Han Kang,"Kang, Han","Deborah     Smith, Emily Yae Won","=""0593595270""","=""9780593595275""",0,Hogarth,Hardcover,192,2023,2011,,2025/01/01,to-read,to-read (#1732),to-read,,,,0,0
220160649,The Satisfaction Café,Kathy Wang,"Wang, Kathy",,"=""1668068923""","=""9781668068922""",0,Scribner,Hardcover,352,2025,2025,,2025/01/01,to-read,to-read (#1731),to-read,,,,0,0
57569952,Cactus,Phillip   Hall,"Hall, Phillip",,"=""0648936767""","=""9780648936763""",0,Recent Work Press,Paperback,122,2021,,,2024/12/31,to-read,to-read (#1730),to-read,,,,0,0
38215937,Fume,Phillip Hall,"Hall, Phillip",,"=""1742589693""","=""9781742589695""",0,UWA Publishing,Paperback,104,2017,,,2024/12/31,to-read,to-read (#1729),to-read,,,,0,0
62590628,Open Letters To The Sky,Bren Booth-Jones,"Booth-Jones, Bren",,"=""1913499790""","=""9781913499792""",0,Hedgehog Poetry Press,Paperback,40,2022,,,2024/12/31,to-read,to-read (#1728),to-read,,,,0,0
212286315,Blue Remembered Star,Bren Booth-Jones,"Booth-Jones, Bren",,"=""1916830293""","=""9781916830295""",0,Hedgehog Poetry Press,Paperback,50,2024,,,2024/12/31,to-read,to-read (#1727),to-read,,,,0,0
51799,The Decameron,Giovanni Boccaccio,"Boccaccio, Giovanni",G.H. McWilliam,"=""0140449302""","=""9780140449303""",0,Penguin Books,Paperback,909,2003,1349,,2024/12/31,to-read,to-read (#1726),to-read,,,,0,0
199373354,The History of Sound,Ben Shattuck,"Shattuck, Ben",,"=""059349038X""","=""9780593490389""",0,Viking,Hardcover,320,2024,2024,,2024/12/30,to-read,to-read (#1724),to-read,,,,0,0
65215321,Blackouts,Justin Torres,"Torres, Justin",,"=""0374293570""","=""9780374293574""",3.0,"Farrar, Straus and Giroux",Hardcover,306,2023,2023,2024/12/29,2023/09/12,,,read,,,,1,0
52783845,"Enemy of All Mankind: A True Story of Piracy, Power, and History's First Global Manhunt",Steven Johnson,"Johnson, Steven",,"=""0735211604""","=""9780735211605""",0,Riverhead Books,Hardcover,286,2020,2020,,2024/12/29,to-read,to-read (#1723),to-read,,,,0,0
61783812,Foster Dade Explores the Cosmos,Nash Jenkins,"Jenkins, Nash",,"=""1419764764""","=""9781419764769""",0,Harry N. Abrams,Hardcover,544,2023,2023,,2024/12/29,to-read,to-read (#1722),to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""0802161545""","=""9780802161543""",4.0,Atlantic Monthly Press,Hardcover,224,2023,2023,2024/12/28,2024/11/15,,,read,,,,1,0
6135237,South of Broad,Pat Conroy,"Conroy, Pat",,"=""038541305X""","=""9780385413053""",0,Nan A. Talese,Hardcover,514,2009,2009,,2024/12/27,to-read,to-read (#1721),to-read,,,,0,0
55145261,The Anthropocene Reviewed: Essays on a Human-Centered Planet,John  Green,"Green, John",,"=""0525555218""","=""9780525555216""",4.0,Dutton,Hardcover,304,2021,2021,2021/09/17,2021/09/02,,,read,,,,1,0
212806663,Bibliophobia,Sarah Chihaya,"Chihaya, Sarah",,"=""059359472X""","=""9780593594728""",0,Random House,Hardcover,240,2025,2025,,2024/12/26,to-read,to-read (#1720),to-read,,,,0,0
195391751,The Anthropologists,Aysegül Savas,"Savas, Aysegül",,"=""163973306X""","=""9781639733064""",0,Bloomsbury Publishing,Hardcover,183,2024,2024,,2024/12/26,to-read,to-read (#1719),to-read,,,,0,0
138382735,Cheap Therapist Says You're Insane,Parker Young,"Young, Parker",,"=""1892061953""","=""9781892061959""",0,Future Tense Books,Paperback,180,2023,2023,,2024/12/26,to-read,to-read (#1718),to-read,,,,0,0
122950827,Pure Cosmos Club,Matthew Binder,"Binder, Matthew",,"=""1736912828""","=""9781736912829""",0,Stalking Horse Press,Hardcover,252,2023,2023,,2024/12/26,to-read,to-read (#1717),to-read,,,,0,0
208107563,Parasocialite,Brittany Menjivar,"Menjivar, Brittany",,"=""""","=""9798218358501""",0,Dream Boy Book Club,Paperback,150,2024,,,2024/12/26,to-read,to-read (#1716),to-read,,,,0,0
205307210,Horse Girl Fever: Stories,Kevin Maloney,"Maloney, Kevin",,"=""1960988360""","=""9781960988362""",0,CLASH Books,Paperback,146,2025,2025,,2024/12/26,to-read,to-read (#1715),to-read,,,,0,0
11990,The Rebel: An Essay on Man in Revolt,Albert Camus,"Camus, Albert","Anthony Bower, Herbert Read","=""0679733841""","=""9780679733843""",0,Vintage Books,Paperback,318,1991,1951,,2023/05/22,to-read,to-read (#1714),to-read,,,,1,0
212510254,"Falling Down (The Boy in the Iron Box, #1)",Guillermo del Toro,"Toro, Guillermo del","Chuck Hogan, Fabrizio De Tommaso, Guy Davis","=""1542023688""","=""9781542023689""",0,Amazon Original Stories,Kindle Edition,29,2024,2024,,2024/06/08,to-read,to-read (#1713),to-read,,,,1,0
218464066,The Wood at Midwinter,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",2.0,Bloomsbury Publishing,Kindle Edition,64,2024,2024,2024/12/24,2024/10/11,,,read,,,,1,0
211025496,Homeseeking,Karissa Chen,"Chen, Karissa",,"=""0593713001""","=""9780593713006""",0,G.P. Putnam's Sons,ebook,512,2025,2025,,2024/12/24,to-read,to-read (#1711),to-read,,,,0,0
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",2.0,Penguin,Paperback,256,1999,1927,2024/12/22,2022/07/03,,,read,,,,1,0
50051,The Last Picture Show,Larry McMurtry,"McMurtry, Larry",,"=""0752837214""","=""9780752837215""",0,Orion Books,Mass Market Paperback,280,2000,1966,,2024/12/22,to-read,to-read (#1710),to-read,,,,0,0
22237161,The Sellout,Paul Beatty,"Beatty, Paul",,"=""0374260508""","=""9780374260507""",0,"Farrar, Straus and Giroux",Hardcover,289,2015,2015,,2024/12/21,to-read,to-read (#1709),to-read,,,,0,0
209192695,The City and Its Uncertain Walls,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0593801970""","=""9780593801970""",4.0,Knopf,Hardcover,449,2024,2023,2024/12/20,2024/07/07,,,read,,,,1,0
61739751,The Art of Living a Meaningless Existence: Ideas from Philosophy That Change the Way You Think,Robert Pantano,"Pantano, Robert",,"=""""","=""""",0,,Kindle Edition,236,2022,2022,,2024/12/19,to-read,to-read (#1708),to-read,,,,0,0
205477252,The Philosophy of Redemption,Philipp Mainländer,"Mainländer, Philipp",Christian Romuss,"=""0645498076""","=""9780645498073""",0,Irukandji Media Pty Ltd,Paperback,312,2024,1876,,2024/12/19,to-read,to-read (#1707),to-read,,,,0,0
7572,Even Cowgirls Get the Blues,Tom Robbins,"Robbins, Tom",,"=""1842430246""","=""9781842430248""",0,NO EXIT PRESS,Paperback,366,2001,1976,,2024/12/18,to-read,to-read (#1706),to-read,,,,0,0
122762546,Mongrel,Hanako Footman,"Footman, Hanako",,"=""1804440434""","=""9781804440438""",0,Footnote,Hardcover,352,2024,2024,,2024/12/18,to-read,to-read (#1705),to-read,,,,0,0
141421,The Woman Destroyed,Simone de Beauvoir,"Beauvoir, Simone de",Patrick O'Brian,"=""""","=""""",0,Pantheon Books,Paperback,254,2013,1967,,2024/12/17,to-read,to-read (#1704),to-read,,,,0,0
31395589,Notes of a Crocodile,Qiu Miaojin,"Miaojin, Qiu",Bonnie Huie,"=""168137076X""","=""9781681370767""",0,NYRB Classics,Paperback,242,2017,1994,,2024/12/17,to-read,to-read (#1703),to-read,,,,0,0
17288631,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""0345806565""","=""9780345806567""",4.0,Vintage,Paperback,169,2013,1956,2024/12/17,2022/07/06,,,read,,,,1,0
195790867,Moonbound,Robin Sloan,"Sloan, Robin",,"=""0374610606""","=""9780374610609""",0,MCD,Hardcover,415,2024,2024,,2024/12/17,to-read,to-read (#1702),to-read,,,,0,0
35456277,The End of Loneliness,Benedict Wells,"Wells, Benedict",Charlotte Collins,"=""""","=""""",0,Sceptre,Kindle Edition,274,2018,2016,,2024/12/17,to-read,to-read (#1701),to-read,,,,0,0
219158874,Mark Twain,Ron Chernow,"Chernow, Ron",,"=""0525561722""","=""9780525561729""",0,Penguin Press,Hardcover,1200,2025,2025,,2024/12/17,to-read,to-read (#1700),to-read,,,,0,0
215362027,Dissolution,Nicholas Binge,"Binge, Nicholas",,"=""0593852168""","=""9780593852163""",0,Riverhead Books,Hardcover,384,2025,2025,,2024/12/17,to-read,to-read (#1699),to-read,,,,0,0
211003759,All the Water in the World,Eiren Caffall,"Caffall, Eiren",,"=""1250353521""","=""9781250353528""",0,St. Martin's Press,Hardcover,295,2025,2025,,2024/12/17,to-read,to-read (#1698),to-read,,,,0,0
212276037,"The Devils (The Devils, #1)",Joe Abercrombie,"Abercrombie, Joe",John Anthony di Giovanni,"=""""","=""""",0,The Broken Binding,Hardcover,565,2025,2025,,2024/12/17,to-read,to-read (#1697),to-read,,,,0,0
217245582,The Original Daughter,Jemimah Wei,"Wei, Jemimah",,"=""0385551010""","=""9780385551014""",0,Doubleday,Hardcover,368,2025,2025,,2024/12/17,to-read,to-read (#1696),to-read,,,,0,0
214152211,The Bright Years,Sarah Damoff,"Damoff, Sarah",,"=""1668061449""","=""9781668061442""",0,Simon & Schuster,Hardcover,288,2025,2025,,2024/12/17,to-read,to-read (#1695),to-read,,,,0,0
211025407,Homeseeking,Karissa Chen,"Chen, Karissa",,"=""""","=""""",0,G.P. Putnam's Sons,Hardcover,512,2025,2025,,2024/12/17,to-read,to-read (#1694),to-read,,,,0,0
216971219,The Staircase in the Woods,Chuck Wendig,"Wendig, Chuck",,"=""0593156560""","=""9780593156568""",0,Del Rey,Hardcover,388,2025,2025,,2024/12/17,to-read,to-read (#1693),to-read,,,,0,0
335940,Before the Dawn,Tōson Shimazaki,"Shimazaki, Tōson",,"=""082481164X""","=""9780824811648""",0,University of Hawaii Press,Paperback,816,1988,1929,,2024/12/16,to-read,to-read (#1692),to-read,,,,0,0
851047,THE TOKYO-MONTANA EXPRESS,Richard Brautigan,"Brautigan, Richard",,"=""0440087708""","=""9780440087700""",0,Delacorte Press,Hardcover,258,1980,1980,,2024/12/14,to-read,to-read (#1691),to-read,,,,0,0
9997,The Ruined Map,Kōbō Abe,"Abe, Kōbō",E. Dale Saunders,"=""0375726527""","=""9780375726521""",0,Vintage,Paperback,304,2001,1967,,2024/12/14,to-read,to-read (#1690),to-read,,,,0,0
77589,River of Earth,James Still,"Still, James",,"=""0813113725""","=""9780813113722""",0,University Press of Kentucky,Paperback,256,1978,1940,,2024/12/14,to-read,to-read (#1689),to-read,,,,0,0
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",0,William Morrow,Hardcover,1044,2011,2011,,2024/12/14,to-read,to-read (#1688),to-read,,,,0,0
195790771,The Bee Sting,Paul Murray,"Murray, Paul",,"=""1250338255""","=""9781250338259""",5.0,Picador,Paperback,656,2024,2023,2024/12/14,2024/07/25,,,read,"4.5.  The Bee Sting is a rich, layered, and unapologetic portrait of reality. The way Murray has deftly fleshed out a handful of characters and weaved a plot of remarkable complexity is nothing short of impressive.",,,1,0
205478762,Playground,Richard Powers,"Powers, Richard",,"=""1324086033""","=""9781324086031""",3.0,W. W. Norton & Company,Hardcover,381,2024,2024,2024/12/14,2024/07/14,,,read,"3.25. The two narratives that make up  Playground are quite distinct, and it’s really a roll of the dice for which one the reader will connect with more. While there is plenty to admire about the risk of entangling these two contrasting storylines, in the case that one doesn’t resonate, Power’s story relies on the grace and hope of the reader that things will eventually “click” in a way that makes it worth it.  Unfortunately, for this reader, and I suspect for many others, the eventual merging of the stories is less like fireworks and more like a misfire.  If the reader connects with both sides of the Playground coin, great, but if not, they will likely feel cheated, especially if one half of the novel boils down the passionate, carried away ramblings of an author and his failed attempt to insert them in a way that makes sense.",,,1,0
19494,"The Spy Who Came In from the Cold (George Smiley, #3)",John le Carré,"Carré, John le",,"=""""","=""9780743442534""",0,Scribner,Paperback,212,2001,1963,,2024/12/12,to-read,to-read (#1687),to-read,,,,0,0
388317,The Pornographer,John McGahern,"McGahern, John",,"=""014027796X""","=""9780140277968""",0,Penguin Books,Paperback,256,2006,1979,,2024/12/10,to-read,to-read (#1686),to-read,,,,0,0
214151232,Luminous,Silvia Park,"Park, Silvia",,"=""1668021668""","=""9781668021668""",0,Simon & Schuster,Hardcover,391,2025,2025,,2024/12/09,to-read,to-read (#1685),to-read,,,,0,0
48635419,Neverworld Wake,Marisha Pessl,"Pessl, Marisha",,"=""""","=""""",0,Delacorte Press,Paperback,336,2020,2018,,2024/12/09,to-read,to-read (#1684),to-read,,,,0,0
44153,Dirty Snow,Georges Simenon,"Simenon, Georges","Marc Romano, William T. Vollmann","=""1590170431""","=""9781590170434""",0,NYRB Classics,Paperback,244,2003,1948,,2024/12/07,to-read,to-read (#1683),to-read,,,,0,0
43465812,The Book of X,Sarah Rose Etter,"Etter, Sarah Rose",,"=""1937512819""","=""9781937512811""",0,Two Dollar Radio,Paperback,284,2019,2019,,2024/12/07,to-read,to-read (#1682),to-read,,,,0,0
215003824,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""9798212633659""",0,"Blackstone Publishing, Inc.",Hardcover,320,2025,1929,,2024/12/05,to-read,to-read (#1681),to-read,,,,0,0
215003814,The Sound and the Fury,William Faulkner,"Faulkner, William",,"=""""","=""9798212633697""",0,"Blackstone Publishing, Inc.",Hardcover,274,2025,1929,,2024/12/05,to-read,to-read (#1680),to-read,,,,0,0
155159,Mulligan Stew,Gilbert Sorrentino,"Sorrentino, Gilbert",,"=""1564780872""","=""9781564780874""",0,Dalkey Archive Press,Paperback,446,1996,1979,,2024/12/04,to-read,to-read (#1679),to-read,,,,0,0
101024896,Einstein in Time and Space: A Life in 99 Particles,Samuel Graydon,"Graydon, Samuel",,"=""1982185120""","=""9781982185121""",0,Scribner,Kindle Edition,376,2023,,,2024/12/02,to-read,to-read (#1678),to-read,,,,0,0
62192261,The Door-to-Door Bookstore,Carsten Henn,"Henn, Carsten",Melody Shaw,"=""133549085X""","=""9781335490858""",0,Hanover Square Press,Hardcover,239,2023,2020,,2024/12/02,to-read,to-read (#1677),to-read,,,,0,0
209629322,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""006341936X""","=""9780063419360""",0,Harper,Hardcover,352,2024,2001,,2024/11/30,to-read,to-read (#1676),to-read,,,,0,0
202104262,Mechanize My Hands to War,Erin K. Wagner,"Wagner, Erin K.",,"=""0756419344""","=""9780756419349""",0,DAW Books,Hardcover,309,2024,2024,,2024/11/28,to-read,to-read (#1675),to-read,,,,0,0
52180399,"The Only Good Indians (The Only Good Indians, #1)",Stephen Graham Jones,"Jones, Stephen Graham",,"=""1982136456""","=""9781982136451""",0,Gallery / Saga Press,Hardcover,305,2020,2020,,2024/11/28,to-read,to-read (#1674),to-read,,,,0,0
57123268,Nightbitch,Rachel Yoder,"Yoder, Rachel",,"=""0385546823""","=""9780385546829""",4.0,Doubleday,Kindle Edition,256,2021,2021,2024/11/28,2024/09/03,,,read,"Whew.<br/><br/><i>Nightbitch</i> is quite a ride, one that readers won't be likely to forget soon after reading.  This roller-coaster of a read takes some time to gain speed, but once it hit its stride it leaves you with some mixture of delight, surprise, exhaustion, and maybe even nausea.  It may even stir up some visceral, animalistic instincts. <br/><br/>My advice: Buckle up and open your mind. <i>Nightbitch</i> is an intense trip, one that has the potential to offend, but also to connect you to the sublime.",,,1,0
